transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,timestamp,is_fraud,transaction_type,location,currency,avg_transaction_amount,failed_login_attempts,multi_device_login,velocity_check
TXN_200221,CUST_300,Yes,1437,5806,Mobile,2025-08-10 13:46:19,0,Transfer,Urban,USD,90584,3,0,14
TXN_200222,CUST_786,Yes,29,296549,POS,2025-08-01 07:22:37,0,Transfer,Urban,USD,170195,5,0,11
TXN_200223,CUST_257,Yes,558,6532,Web,2025-08-12 03:36:57,0,Transfer,Urban,USD,7892,1,0,10
TXN_200224,CUST_596,Yes,46,4204,ATM,2025-08-14 14:01:21,0,Transfer,Urban,USD,56180,4,0,5
TXN_200225,CUST_164,Yes,2992,4695,Mobile,2025-08-06 16:12:54,0,Transfer,Urban,USD,178289,2,0,12
TXN_200226,CUST_172,Yes,1155,6670,POS,2025-08-22 18:36:42,0,Transfer,Urban,USD,51359,5,0,15
TXN_200227,CUST_365,Yes,14,14864,Web,2025-08-22 08:49:05,0,Transfer,Urban,USD,126157,3,0,13
TXN_200228,CUST_223,Yes,2119,4489,Mobile,2025-08-20 22:41:07,0,Transfer,Urban,USD,157881,4,0,8
TXN_200229,CUST_358,Yes,2236,3500,Web,2025-08-06 17:51:59,0,Transfer,Urban,USD,195306,4,0,4
TXN_200230,CUST_601,Yes,342,3125,Mobile,2025-08-11 09:00:48,0,Transfer,Urban,USD,70967,3,0,13
TXN_200231,CUST_108,Yes,71,4529,POS,2025-08-14 08:11:58,0,Transfer,Urban,USD,184234,4,0,15
TXN_200232,CUST_357,Yes,1963,15680,POS,2025-08-21 17:14:30,0,Transfer,Urban,USD,99006,4,0,9
TXN_200233,CUST_149,Yes,2062,7791,Web,2025-08-13 20:17:12,0,Transfer,Urban,USD,110251,3,0,6
TXN_200234,CUST_105,Yes,973,5225,Web,2025-08-11 11:29:55,0,Transfer,Urban,USD,119406,0,0,18
TXN_200235,CUST_604,Yes,1018,8148,Web,2025-08-06 21:35:34,0,Transfer,Urban,USD,144260,5,0,9
TXN_200236,CUST_216,Yes,752,284352,Web,2025-08-18 10:45:34,0,Transfer,Urban,USD,25842,1,1,6
TXN_200237,CUST_227,Yes,1050,78086,Web,2025-08-12 00:51:06,0,Transfer,Urban,USD,168729,2,0,7
TXN_200238,CUST_454,Yes,769,16129,ATM,2025-08-09 11:54:03,1,Transfer,Urban,USD,199435,1,0,12
TXN_200239,CUST_371,Yes,2787,3086,POS,2025-08-11 16:51:01,0,Transfer,Urban,USD,106808,0,0,4
TXN_200240,CUST_657,Yes,1582,2541,Mobile,2025-08-17 03:06:04,0,Transfer,Urban,USD,183655,0,0,11
TXN_200241,CUST_680,Yes,359,4373,ATM,2025-08-16 11:42:54,0,Transfer,Urban,USD,106581,4,0,3
TXN_200242,CUST_547,No,1356,12433,Web,2025-08-08 13:07:19,0,Transfer,Urban,USD,197305,1,0,7
TXN_200243,CUST_183,No,840,14464,Mobile,2025-08-21 12:16:47,1,Transfer,Urban,USD,89545,0,0,2
TXN_200244,CUST_709,Yes,2252,9562,Web,2025-08-04 01:23:36,0,Transfer,Urban,USD,35198,1,0,10
TXN_200245,CUST_431,Yes,322,4200,POS,2025-08-16 08:21:15,0,Transfer,Urban,USD,110578,0,0,3
TXN_200246,CUST_266,Yes,2269,5294,Web,2025-08-09 02:37:49,0,Transfer,Urban,USD,81123,2,0,17
TXN_200247,CUST_341,Yes,888,10626,Mobile,2025-08-23 23:16:43,0,Transfer,Urban,USD,23171,0,0,11
TXN_200248,CUST_737,No,1401,8931,POS,2025-08-20 09:26:28,1,Transfer,Urban,USD,156756,1,0,1
TXN_200249,CUST_408,Yes,1316,41062,Web,2025-08-23 22:20:28,1,Transfer,Urban,USD,93884,4,0,2
TXN_200250,CUST_632,Yes,1325,4028,POS,2025-08-08 17:11:17,0,Transfer,Urban,USD,173679,1,0,13
TXN_200251,CUST_642,Yes,2892,203537,Web,2025-08-03 16:00:45,0,Transfer,Urban,USD,86702,3,0,14
TXN_200252,CUST_691,Yes,265,7077,Web,2025-08-11 21:38:43,0,Transfer,Urban,USD,52163,1,0,17
TXN_200253,CUST_700,Yes,1083,35048,POS,2025-08-15 01:12:04,0,Transfer,Urban,USD,16208,2,0,2
TXN_200254,CUST_570,Yes,2211,29670,Web,2025-08-16 18:16:04,0,Transfer,Urban,USD,92406,5,0,17
TXN_200255,CUST_657,Yes,724,19605,ATM,2025-08-19 12:22:06,0,Transfer,Urban,USD,50311,2,0,19
TXN_200256,CUST_143,Yes,1211,283710,POS,2025-08-22 01:41:04,1,Transfer,Urban,USD,134383,2,0,9
TXN_200257,CUST_784,Yes,1557,133139,Web,2025-08-20 03:49:00,0,Transfer,Urban,USD,56750,0,0,12
TXN_200258,CUST_481,Yes,307,5735,POS,2025-08-20 09:02:48,0,Transfer,Urban,USD,113047,2,0,16
TXN_200259,CUST_320,Yes,999,8114,Web,2025-08-14 05:07:25,0,Transfer,Urban,USD,124749,1,0,4
TXN_200260,CUST_422,Yes,1428,6721,POS,2025-08-14 21:29:43,1,Transfer,Urban,USD,35254,5,0,11
TXN_200261,CUST_476,Yes,2981,98866,Mobile,2025-08-09 22:08:39,0,Transfer,Urban,USD,142983,4,0,4
TXN_200262,CUST_337,Yes,1865,201044,Mobile,2025-08-10 15:22:38,1,Transfer,Urban,USD,134483,2,1,2
TXN_200263,CUST_498,Yes,2396,4332,Mobile,2025-08-16 00:39:21,0,Transfer,Urban,USD,198842,1,0,10
TXN_200264,CUST_674,Yes,1425,7132,Mobile,2025-08-18 07:28:08,0,Transfer,Urban,USD,140252,0,0,9
TXN_200265,CUST_207,Yes,2391,5954,Web,2025-08-12 16:09:59,0,Transfer,Urban,USD,85396,0,0,17
TXN_200266,CUST_673,No,730,9313,Mobile,2025-08-25 11:58:43,0,Transfer,Urban,USD,71795,4,1,12
TXN_200267,CUST_540,Yes,332,1225,POS,2025-08-15 08:47:38,0,Transfer,Urban,USD,101189,4,0,4
TXN_200268,CUST_743,Yes,2320,285036,Mobile,2025-08-24 08:41:14,0,Transfer,Urban,USD,11611,1,0,9
TXN_200269,CUST_335,No,1491,7987,Mobile,2025-08-15 05:45:30,0,Transfer,Urban,USD,38004,4,1,14
TXN_200270,CUST_601,Yes,16,170914,Web,2025-08-14 18:45:37,0,Transfer,Urban,USD,133374,4,0,4
TXN_200271,CUST_636,Yes,20,2355,Web,2025-08-24 23:00:53,0,Transfer,Urban,USD,8655,0,0,2
TXN_200272,CUST_477,Yes,725,6845,Web,2025-08-15 13:17:39,0,Transfer,Urban,USD,39884,1,0,18
TXN_200273,CUST_555,No,1040,10785,Web,2025-08-18 15:51:04,0,Transfer,Urban,USD,113061,5,0,13
TXN_200274,CUST_223,Yes,203,15349,ATM,2025-08-17 08:56:55,0,Transfer,Urban,USD,47754,4,0,10
TXN_200275,CUST_683,Yes,2652,259437,ATM,2025-08-16 17:37:22,0,Transfer,Urban,USD,22418,1,0,14
TXN_200276,CUST_262,Yes,2789,233171,Mobile,2025-08-10 05:12:44,0,Transfer,Urban,USD,86481,2,0,9
TXN_200277,CUST_464,Yes,2498,43848,Web,2025-08-15 00:33:35,0,Transfer,Urban,USD,192285,0,0,11
TXN_200278,CUST_511,No,527,9241,Web,2025-08-21 22:37:04,1,Transfer,Urban,USD,30806,5,0,1
TXN_200279,CUST_497,Yes,2724,4827,Mobile,2025-08-11 01:24:01,0,Transfer,Urban,USD,148218,0,0,12
TXN_200280,CUST_518,Yes,1567,5874,ATM,2025-08-11 20:31:54,0,Transfer,Urban,USD,47343,0,0,17
TXN_200281,CUST_491,Yes,2175,294174,POS,2025-08-18 06:59:17,0,Transfer,Urban,USD,121475,3,0,17
TXN_200282,CUST_424,Yes,1666,9519,Web,2025-08-03 08:59:33,0,Transfer,Urban,USD,97101,1,0,8
TXN_200283,CUST_522,No,1815,8660,Web,2025-08-05 20:41:44,0,Transfer,Urban,USD,108012,2,0,17
TXN_200284,CUST_736,Yes,2856,280221,POS,2025-08-09 16:17:38,0,Transfer,Urban,USD,147943,4,0,13
TXN_200285,CUST_558,Yes,96,24488,Mobile,2025-08-21 07:31:21,0,Transfer,Urban,USD,111972,2,0,13
TXN_200286,CUST_649,Yes,2004,7599,Web,2025-08-08 04:29:20,0,Transfer,Urban,USD,133621,1,1,15
TXN_200287,CUST_478,Yes,2054,54564,Web,2025-08-08 10:21:58,0,Transfer,Urban,USD,163188,0,0,18
TXN_200288,CUST_319,No,2477,177836,Mobile,2025-08-02 10:01:35,1,Transfer,Urban,USD,104227,3,0,13
TXN_200289,CUST_787,No,2537,26653,Mobile,2025-08-19 08:23:11,0,Transfer,Urban,USD,113393,1,0,8
TXN_200290,CUST_255,Yes,465,12730,POS,2025-08-17 23:49:55,0,Transfer,Urban,USD,21432,5,0,7
TXN_200291,CUST_547,Yes,2418,5839,Mobile,2025-08-14 18:28:00,0,Transfer,Urban,USD,118296,5,0,19
TXN_200292,CUST_477,Yes,2223,5772,Mobile,2025-08-03 15:01:57,0,Transfer,Urban,USD,30355,1,1,10
TXN_200293,CUST_257,No,2908,6948,Mobile,2025-08-01 19:56:40,1,Transfer,Urban,USD,193006,4,0,12
TXN_200294,CUST_370,Yes,943,225017,Web,2025-08-07 16:13:32,1,Transfer,Urban,USD,174588,2,0,2
TXN_200295,CUST_642,Yes,2823,7759,POS,2025-08-19 02:24:09,0,Transfer,Urban,USD,7900,2,1,14
TXN_200296,CUST_353,Yes,1922,6861,Mobile,2025-08-15 23:52:59,0,Transfer,Urban,USD,118358,4,0,10
TXN_200297,CUST_367,Yes,72,6492,Mobile,2025-08-24 01:53:22,0,Transfer,Urban,USD,174214,3,0,17
TXN_200298,CUST_157,Yes,1542,12765,Mobile,2025-08-04 20:29:47,0,Transfer,Urban,USD,15651,0,0,13
TXN_200299,CUST_622,No,2938,8979,Mobile,2025-08-01 16:48:54,0,Transfer,Urban,USD,182979,0,0,1
TXN_200300,CUST_547,Yes,563,85887,Web,2025-08-19 16:02:45,0,Transfer,Urban,USD,67190,5,0,15
TXN_200301,CUST_705,Yes,104,3740,Mobile,2025-08-03 22:19:29,0,Transfer,Urban,USD,4999,3,0,1
TXN_200302,CUST_686,No,159,7439,Web,2025-08-05 14:57:32,1,Transfer,Urban,USD,6795,4,0,15
TXN_200303,CUST_442,Yes,2868,10162,Mobile,2025-08-13 17:50:54,0,Transfer,Urban,USD,121385,1,0,15
TXN_200304,CUST_462,Yes,1326,2983,POS,2025-08-14 10:14:27,0,Transfer,Urban,USD,126571,2,0,14
TXN_200305,CUST_131,Yes,2285,7438,Mobile,2025-08-13 04:03:56,0,Transfer,Urban,USD,59540,1,0,13
TXN_200306,CUST_784,Yes,196,12112,Mobile,2025-08-01 13:37:10,0,Transfer,Urban,USD,12683,2,1,2
TXN_200307,CUST_106,Yes,2737,2967,Web,2025-08-06 13:59:30,0,Transfer,Urban,USD,160871,1,0,8
TXN_200308,CUST_425,Yes,2689,20628,Mobile,2025-08-16 09:05:12,0,Transfer,Urban,USD,144446,4,0,9
TXN_200309,CUST_743,Yes,1611,15559,Web,2025-08-13 13:18:05,1,Transfer,Urban,USD,116836,4,0,19
TXN_200310,CUST_482,Yes,1290,39055,Mobile,2025-08-16 15:16:43,0,Transfer,Urban,USD,33211,3,0,19
TXN_200311,CUST_505,Yes,1219,9470,Web,2025-08-07 00:13:50,0,Transfer,Urban,USD,6039,1,1,9
TXN_200312,CUST_496,Yes,2177,5239,Mobile,2025-08-22 13:35:51,0,Transfer,Urban,USD,184923,1,0,7
TXN_200313,CUST_497,Yes,684,6309,Mobile,2025-08-23 15:35:46,0,Transfer,Urban,USD,192839,3,0,14
TXN_200314,CUST_356,No,1915,39633,Web,2025-08-16 04:24:29,0,Transfer,Urban,USD,179926,3,0,2
TXN_200315,CUST_219,Yes,632,8315,Mobile,2025-08-25 12:10:08,0,Transfer,Urban,USD,126563,4,0,12
TXN_200316,CUST_685,No,2608,6858,Web,2025-08-11 14:18:25,1,Transfer,Urban,USD,134129,4,0,11
TXN_200317,CUST_497,No,484,15458,Web,2025-08-18 07:55:52,1,Transfer,Urban,USD,38860,5,0,17
TXN_200318,CUST_171,Yes,2009,19776,Web,2025-08-17 21:12:01,0,Transfer,Urban,USD,133772,1,0,2
TXN_200319,CUST_446,No,2894,13371,Mobile,2025-08-13 05:23:43,1,Transfer,Urban,USD,178547,4,0,12
TXN_200320,CUST_791,Yes,1481,7384,POS,2025-08-03 15:50:05,0,Transfer,Urban,USD,21857,4,0,15
TXN_200321,CUST_189,Yes,2796,4618,ATM,2025-08-25 13:19:38,0,Transfer,Urban,USD,119621,1,0,8
TXN_200322,CUST_706,Yes,697,3336,Mobile,2025-08-08 04:35:20,0,Transfer,Urban,USD,78005,3,0,8
TXN_200323,CUST_276,Yes,526,7614,Web,2025-08-24 23:09:15,0,Transfer,Urban,USD,3369,1,0,18
TXN_200324,CUST_716,Yes,2410,291854,Mobile,2025-08-19 12:13:59,0,Transfer,Urban,USD,192707,0,0,14
TXN_200325,CUST_123,Yes,2138,3567,Mobile,2025-08-03 01:30:24,0,Transfer,Urban,USD,50608,1,0,10
TXN_200326,CUST_588,Yes,2420,5845,POS,2025-08-23 08:21:16,0,Transfer,Urban,USD,112796,0,0,4
TXN_200327,CUST_402,Yes,2921,9302,ATM,2025-08-17 06:31:31,0,Transfer,Urban,USD,94679,1,0,16
TXN_200328,CUST_135,Yes,2609,191216,Web,2025-08-08 22:36:01,0,Transfer,Urban,USD,90772,0,0,16
TXN_200329,CUST_469,Yes,157,4865,Web,2025-08-08 06:05:54,0,Transfer,Urban,USD,38967,0,0,17
TXN_200330,CUST_440,No,2759,7886,Web,2025-08-22 09:52:40,1,Transfer,Urban,USD,23828,1,0,9
TXN_200331,CUST_596,Yes,2246,12979,Web,2025-08-20 12:10:58,0,Transfer,Urban,USD,91912,5,0,11
TXN_200332,CUST_713,Yes,832,1113,Mobile,2025-08-07 02:25:17,0,Transfer,Urban,USD,135559,4,0,13
TXN_200333,CUST_576,Yes,1276,5942,POS,2025-08-09 15:47:43,0,Transfer,Urban,USD,59371,2,0,1
TXN_200334,CUST_609,Yes,2065,11225,Mobile,2025-08-15 09:58:59,0,Transfer,Urban,USD,153971,4,0,7
TXN_200335,CUST_195,Yes,2742,214496,Web,2025-08-24 17:22:31,1,Transfer,Urban,USD,128891,0,0,11
TXN_200336,CUST_470,Yes,2525,18084,Mobile,2025-08-20 17:33:01,0,Transfer,Urban,USD,177786,1,0,3
TXN_200337,CUST_608,Yes,1345,56855,ATM,2025-08-24 00:07:46,1,Transfer,Urban,USD,86916,1,0,2
TXN_200338,CUST_232,Yes,440,203633,POS,2025-08-13 04:40:15,1,Transfer,Urban,USD,70771,1,0,14
TXN_200339,CUST_650,No,1529,5296,Mobile,2025-08-15 11:28:04,0,Transfer,Urban,USD,44564,1,0,10
TXN_200340,CUST_180,Yes,400,11365,Mobile,2025-08-22 18:58:45,0,Transfer,Urban,USD,107950,5,0,17
TXN_200341,CUST_710,Yes,1768,9795,Web,2025-08-13 09:59:50,0,Transfer,Urban,USD,172390,2,0,8
TXN_200342,CUST_521,Yes,298,1785,Web,2025-08-24 12:39:15,0,Transfer,Urban,USD,177097,3,0,15
TXN_200343,CUST_197,No,712,10485,Web,2025-08-14 12:09:06,0,Transfer,Urban,USD,20330,0,0,6
TXN_200344,CUST_398,Yes,563,30229,Web,2025-08-24 11:02:40,0,Transfer,Urban,USD,149001,2,0,2
TXN_200345,CUST_552,Yes,1679,2947,Mobile,2025-08-10 15:35:46,0,Transfer,Urban,USD,138465,4,0,15
TXN_200346,CUST_371,Yes,1917,4947,Mobile,2025-08-15 02:44:13,0,Transfer,Urban,USD,116881,3,0,16
TXN_200347,CUST_502,Yes,2375,6779,Web,2025-08-22 01:38:20,0,Transfer,Urban,USD,47833,3,0,2
TXN_200348,CUST_129,Yes,1302,11742,ATM,2025-08-02 17:40:51,0,Transfer,Urban,USD,135008,1,0,14
TXN_200349,CUST_576,Yes,825,166955,POS,2025-08-25 05:56:37,1,Transfer,Urban,USD,76713,2,0,1
TXN_200350,CUST_559,Yes,473,10602,Mobile,2025-08-02 02:35:20,0,Transfer,Urban,USD,137467,4,0,9
TXN_200351,CUST_168,Yes,951,7661,Mobile,2025-08-20 21:50:02,0,Transfer,Urban,USD,151310,1,0,17
TXN_200352,CUST_479,Yes,2395,5515,Web,2025-08-16 18:59:40,0,Transfer,Urban,USD,31246,1,0,14
TXN_200353,CUST_596,Yes,2124,130282,POS,2025-08-05 15:51:52,0,Transfer,Urban,USD,49877,5,0,10
TXN_200354,CUST_263,No,1273,13017,Mobile,2025-08-14 11:44:45,0,Transfer,Urban,USD,179976,0,0,13
TXN_200355,CUST_306,No,2497,7459,ATM,2025-08-25 14:57:53,1,Transfer,Urban,USD,54545,3,1,13
TXN_200356,CUST_588,Yes,2528,4396,ATM,2025-08-13 18:46:43,0,Transfer,Urban,USD,98388,4,0,19
TXN_200357,CUST_448,Yes,178,122854,Mobile,2025-08-14 10:58:07,1,Transfer,Urban,USD,171362,3,0,8
TXN_200358,CUST_622,Yes,2575,238050,Mobile,2025-08-05 22:23:17,1,Transfer,Urban,USD,107955,2,0,7
TXN_200359,CUST_152,Yes,1961,4869,Web,2025-08-03 07:30:13,0,Transfer,Urban,USD,137172,0,0,17
TXN_200360,CUST_438,No,1854,14924,Mobile,2025-08-08 12:59:31,0,Transfer,Urban,USD,93679,1,0,8
TXN_200361,CUST_242,Yes,155,4607,Web,2025-08-22 02:47:10,0,Transfer,Urban,USD,172336,0,0,4
TXN_200362,CUST_430,Yes,330,9028,Web,2025-08-04 04:03:17,0,Transfer,Urban,USD,46214,1,0,7
TXN_200363,CUST_225,Yes,1154,4117,Web,2025-08-08 20:14:47,0,Transfer,Urban,USD,188407,0,0,17
TXN_200364,CUST_775,Yes,2508,6157,Web,2025-08-07 10:00:33,0,Transfer,Urban,USD,103446,1,0,5
TXN_200365,CUST_157,Yes,2841,9099,Mobile,2025-08-20 07:26:58,0,Transfer,Urban,USD,110116,3,0,4
TXN_200366,CUST_663,Yes,2990,11981,Mobile,2025-08-05 20:14:15,0,Transfer,Urban,USD,106483,3,0,19
TXN_200367,CUST_134,Yes,422,8919,Mobile,2025-08-14 21:37:00,0,Transfer,Urban,USD,188063,3,0,1
TXN_200368,CUST_591,No,2713,3283,Web,2025-08-04 11:02:27,0,Transfer,Urban,USD,124623,3,0,10
TXN_200369,CUST_743,No,361,8879,POS,2025-08-21 13:40:02,1,Transfer,Urban,USD,150161,0,0,6
TXN_200370,CUST_309,Yes,2463,27169,Mobile,2025-08-15 07:14:33,0,Transfer,Urban,USD,43984,1,0,12
TXN_200371,CUST_611,Yes,1278,5826,Mobile,2025-08-20 23:27:05,0,Transfer,Urban,USD,83489,3,0,17
TXN_200372,CUST_652,Yes,1669,10275,Web,2025-08-11 15:29:44,0,Transfer,Urban,USD,36712,0,0,5
TXN_200373,CUST_127,Yes,419,6164,Mobile,2025-08-01 00:58:45,0,Transfer,Urban,USD,44025,1,0,9
TXN_200374,CUST_411,Yes,2783,5688,Web,2025-08-08 14:38:22,0,Transfer,Urban,USD,178774,0,0,9
TXN_200375,CUST_677,Yes,2353,40449,Web,2025-08-19 23:04:47,0,Transfer,Urban,USD,164207,5,0,5
TXN_200376,CUST_562,No,1807,9511,Mobile,2025-08-10 19:16:07,1,Transfer,Urban,USD,63708,3,0,19
TXN_200377,CUST_305,Yes,655,7273,Mobile,2025-08-04 18:04:14,0,Transfer,Urban,USD,34328,2,0,11
TXN_200378,CUST_163,No,1405,12930,Mobile,2025-08-03 23:08:33,0,Transfer,Urban,USD,150283,0,0,12
TXN_200379,CUST_475,Yes,2459,15178,Web,2025-08-16 21:04:11,0,Transfer,Urban,USD,3920,3,0,5
TXN_200380,CUST_544,No,517,9051,POS,2025-08-18 22:56:31,0,Transfer,Urban,USD,97252,4,0,8
TXN_200381,CUST_797,Yes,255,8743,Web,2025-08-22 21:29:43,0,Transfer,Urban,USD,131873,1,0,17
TXN_200382,CUST_566,No,248,7829,Mobile,2025-08-17 09:48:08,0,Transfer,Urban,USD,176808,5,0,8
TXN_200383,CUST_206,Yes,831,5405,Mobile,2025-08-22 09:29:51,0,Transfer,Urban,USD,115794,3,0,2
TXN_200384,CUST_260,No,301,2363,Mobile,2025-08-03 22:54:42,0,Transfer,Urban,USD,197807,4,0,18
TXN_200385,CUST_600,Yes,2602,10672,Web,2025-08-20 15:17:43,0,Transfer,Urban,USD,185812,0,0,19
TXN_200386,CUST_586,Yes,2261,3044,ATM,2025-08-18 23:38:16,0,Transfer,Urban,USD,124519,0,0,10
TXN_200387,CUST_398,Yes,1263,24483,POS,2025-08-13 18:17:57,0,Transfer,Urban,USD,66226,4,0,7
TXN_200388,CUST_689,Yes,1539,8912,Mobile,2025-08-02 01:58:49,0,Transfer,Urban,USD,142064,5,0,9
TXN_200389,CUST_495,Yes,1245,7410,Web,2025-08-16 06:49:07,0,Transfer,Urban,USD,116168,4,0,12
TXN_200390,CUST_642,Yes,1242,12432,Mobile,2025-08-12 08:32:02,0,Transfer,Urban,USD,6602,1,0,12
TXN_200391,CUST_116,Yes,808,4197,Web,2025-08-04 09:45:32,0,Transfer,Urban,USD,181908,0,0,5
TXN_200392,CUST_667,Yes,477,4346,Mobile,2025-08-23 09:38:04,0,Transfer,Urban,USD,118515,4,0,11
TXN_200393,CUST_628,Yes,208,19029,Web,2025-08-11 02:43:28,0,Transfer,Urban,USD,27141,2,0,17
TXN_200394,CUST_216,Yes,74,21800,Mobile,2025-08-18 12:07:18,0,Transfer,Urban,USD,166156,2,0,15
TXN_200395,CUST_207,Yes,2488,140201,Web,2025-08-04 03:28:49,0,Transfer,Urban,USD,164317,4,0,11
TXN_200396,CUST_742,No,2482,59594,Mobile,2025-08-24 09:39:05,0,Transfer,Urban,USD,154665,1,0,15
TXN_200397,CUST_370,No,826,36338,Mobile,2025-08-03 23:09:20,0,Transfer,Urban,USD,197677,0,0,16
TXN_200398,CUST_568,Yes,1911,231445,Web,2025-08-18 23:52:56,0,Transfer,Urban,USD,104246,2,0,19
TXN_200399,CUST_135,Yes,2844,33874,Mobile,2025-08-21 17:22:44,0,Transfer,Urban,USD,183457,4,0,12
TXN_200400,CUST_196,Yes,125,231147,Mobile,2025-08-03 10:57:58,0,Transfer,Urban,USD,37131,4,0,3
TXN_200401,CUST_620,Yes,1083,13182,Web,2025-08-10 09:23:19,0,Transfer,Urban,USD,73491,3,0,8
TXN_200402,CUST_348,Yes,1608,8707,Web,2025-08-23 16:19:46,0,Transfer,Urban,USD,4514,4,0,11
TXN_200403,CUST_553,Yes,2391,127400,Web,2025-08-07 13:46:55,0,Transfer,Urban,USD,11593,1,0,1
TXN_200404,CUST_251,No,1227,158179,ATM,2025-08-17 05:38:26,0,Transfer,Urban,USD,18570,2,0,4
TXN_200405,CUST_778,Yes,958,219420,Web,2025-08-25 06:16:47,0,Transfer,Urban,USD,36277,3,0,6
TXN_200406,CUST_364,Yes,1585,5058,ATM,2025-08-21 09:48:43,0,Transfer,Urban,USD,57458,2,0,10
TXN_200407,CUST_696,Yes,1303,4396,POS,2025-08-16 00:49:39,1,Transfer,Urban,USD,82574,2,0,15
TXN_200408,CUST_513,Yes,331,8362,Mobile,2025-08-17 11:22:30,0,Transfer,Urban,USD,11229,1,0,8
TXN_200409,CUST_416,No,852,48457,Web,2025-08-23 21:15:54,0,Transfer,Urban,USD,176589,4,0,14
TXN_200410,CUST_278,No,2165,5414,Mobile,2025-08-05 14:34:32,0,Transfer,Urban,USD,197892,1,0,2
TXN_200411,CUST_416,Yes,643,6981,Web,2025-08-21 07:46:47,0,Transfer,Urban,USD,159323,4,0,6
TXN_200412,CUST_625,Yes,1773,15625,Mobile,2025-08-14 09:04:43,0,Transfer,Urban,USD,106364,3,0,3
TXN_200413,CUST_753,Yes,1961,38042,Mobile,2025-08-12 22:25:24,0,Transfer,Urban,USD,131358,1,0,2
TXN_200414,CUST_302,Yes,1432,4465,POS,2025-08-17 18:59:56,0,Transfer,Urban,USD,106010,1,0,14
TXN_200415,CUST_199,Yes,2160,5209,Web,2025-08-16 18:46:53,0,Transfer,Urban,USD,55248,5,0,18
TXN_200416,CUST_491,Yes,2142,91245,Mobile,2025-08-25 19:04:47,0,Transfer,Urban,USD,6301,0,0,15
TXN_200417,CUST_710,Yes,2101,53379,Web,2025-08-12 08:08:29,0,Transfer,Urban,USD,150762,1,0,4
TXN_200418,CUST_196,Yes,1047,5072,Mobile,2025-08-05 17:11:03,0,Transfer,Urban,USD,181261,5,0,16
TXN_200419,CUST_135,Yes,2682,9224,Web,2025-08-15 04:32:18,0,Transfer,Urban,USD,182565,0,0,12
TXN_200420,CUST_660,Yes,1881,5719,POS,2025-08-10 03:38:28,0,Transfer,Urban,USD,30092,4,0,17
TXN_200421,CUST_101,Yes,1358,9384,Mobile,2025-08-17 02:33:15,0,Transfer,Urban,USD,11147,4,0,1
TXN_200422,CUST_341,Yes,2887,10863,Mobile,2025-08-07 03:21:25,0,Transfer,Urban,USD,140288,4,0,9
TXN_200423,CUST_412,Yes,2972,13458,Web,2025-08-23 08:31:21,0,Transfer,Urban,USD,111127,5,0,12
TXN_200424,CUST_187,Yes,312,9573,Mobile,2025-08-23 04:55:13,0,Transfer,Urban,USD,70816,5,1,5
TXN_200425,CUST_628,Yes,383,31834,Mobile,2025-08-03 13:58:59,0,Transfer,Urban,USD,2868,0,0,17
TXN_200426,CUST_680,Yes,513,3320,Web,2025-08-07 05:25:55,0,Transfer,Urban,USD,78075,4,0,3
TXN_200427,CUST_733,Yes,1516,6001,Mobile,2025-08-07 17:32:43,0,Transfer,Urban,USD,7155,2,0,6
TXN_200428,CUST_250,Yes,280,22118,Web,2025-08-24 00:09:14,0,Transfer,Urban,USD,70531,1,0,3
TXN_200429,CUST_247,Yes,2160,3399,POS,2025-08-17 11:54:21,0,Transfer,Urban,USD,88422,5,0,6
TXN_200430,CUST_136,Yes,1805,205110,Web,2025-08-20 16:52:15,1,Transfer,Urban,USD,187338,5,1,13
TXN_200431,CUST_476,Yes,2610,262845,Web,2025-08-10 03:06:28,0,Transfer,Urban,USD,124546,5,0,19
TXN_200432,CUST_780,Yes,603,6433,Web,2025-08-24 13:07:51,0,Transfer,Urban,USD,144975,0,0,15
TXN_200433,CUST_156,Yes,23,9628,Web,2025-08-19 12:45:58,0,Transfer,Urban,USD,32597,4,0,7
TXN_200434,CUST_728,Yes,78,3013,Mobile,2025-08-12 18:52:17,0,Transfer,Urban,USD,142538,2,0,13
TXN_200435,CUST_152,Yes,671,291314,Mobile,2025-08-09 20:02:12,0,Transfer,Urban,USD,125362,1,0,2
TXN_200436,CUST_216,Yes,2583,4743,Web,2025-08-08 00:19:19,0,Transfer,Urban,USD,119334,1,0,19
TXN_200437,CUST_294,Yes,718,47518,Mobile,2025-08-17 11:06:53,0,Transfer,Urban,USD,94348,4,0,19
TXN_200438,CUST_730,Yes,894,5548,Mobile,2025-08-05 04:51:42,0,Transfer,Urban,USD,53421,2,0,3
TXN_200439,CUST_538,Yes,734,6646,Web,2025-08-20 21:34:07,0,Transfer,Urban,USD,181298,0,0,3
TXN_200440,CUST_171,Yes,821,4260,Web,2025-08-13 13:54:55,0,Transfer,Urban,USD,126641,5,0,6
TXN_200441,CUST_589,Yes,2678,7267,Web,2025-08-24 12:32:16,0,Transfer,Urban,USD,181872,5,1,13
TXN_200442,CUST_212,Yes,765,53948,Web,2025-08-04 01:35:40,0,Transfer,Urban,USD,23177,4,0,14
TXN_200443,CUST_128,Yes,819,11711,ATM,2025-08-22 11:26:24,0,Transfer,Urban,USD,56109,1,0,6
